level=4  	child=1  	conducive     	/	conductibility	/	conductible   	/	conduction    
level=4  	child=2  	condyle       	/	confabulate   	/	confabulator  	/	confederation 
level=4  	child=3  	conferrale    	/	conferrer     	/	confidence    	/	confidentiality
level=4  	child=4  	confiscable   	/	conflagate    	/	conflate      	/	conflation    
level=3  	child=1  	congelation   	/	congregate    	/	conjugation   	/	conkers       
level=4  	child=0  	confluent     	/	conformability	/	conformation  	/	congealer     
level=4  	child=1  	congenetic    	/	congested     	/	congestive    	/	conglomerate  
level=4  	child=2  	congruent     	/	conicoid      	/	coniferae     	/	coniform      
level=4  	child=3  	conjunctive   	/	conjunctly    	/	conjurer      	/	conjuror      
level=4  	child=4  	connectedly   	/	connectible   	/	connectivity  	/	connector     
level=3  	child=2  	conscription  	/	consequentially	/	consoling     	/	constructive  
level=4  	child=0  	connubiality  	/	conoid        	/	conscientious 	/	conscientiously
level=4  	child=1  	consecutively 	/	consenescence 	/	consenter     	/	consenting    
level=4  	child=2  	considerably  	/	consignable   	/	consignation  	/	consolidate   
level=4  	child=3  	conspicuous   	/	constipate    	/	constipation  	/	constrict     
level=4  	child=4  	constructively	/	consular      	/	consultative  	/	consumer      
level=3  	child=3  	contaminate   	/	continentality	/	contradistinguish	/	contrastive   
level=4  	child=0  	consumingly   	/	contadina     	/	contadino     	/	containership 
level=4  	child=1  	conte         	/	contemptible  	/	contemptuously	/	contignation  
level=4  	child=2  	continuable   	/	continuative  	/	contractual   	/	contracture   
level=4  	child=3  	contrafluxion 	/	contraindication	/	contranatant  	/	contrapuntal  
level=4  	child=4  	contrastively 	/	controlling   	/	controlment   	/	convalescence 
level=3  	child=4  	convoke       	/	cookies       	/	cookstove     	/	cooly         
level=4  	child=0  	conversable   	/	conversational	/	conversazione 	/	converter     
level=4  	child=1  	convulsively  	/	cooer         	/	cookbook      	/	cookery       
level=4  	child=2  	cooking       	/	cookoff       	/	cookroom      	/	cookshack     
level=4  	child=3  	cooktop       	/	cooky         	/	cooler        	/	coolish       
level=4  	child=4  	coom          	/	cooncan       	/	cooper        	/	cooperationist
level=2  	child=4  	corea         	/	corpse        	/	coulometry    	/	counterreaction
level=3  	child=0  	coppering     	/	coproduct     	/	copybook      	/	cordate       
level=4  	child=0  	copenhagen    	/	copilot       	/	copper        	/	copperas      
level=4  	child=1  	copperize     	/	coppice       	/	copra         	/	coprecipitation
level=4  	child=2  	coprolite     	/	coprostasis   	/	copter        	/	copulatory    
level=4  	child=3  	copygraph     	/	coracle       	/	coralloid     	/	corbeil       
level=4  	child=4  	cordelle      	/	cordiform     	/	cordis        	/	cordite       
level=3  	child=1  	cormophyte    	/	corniced      	/	cornus        	/	coronation    
level=4  	child=0  	corfam        	/	corinthian    	/	corium        	/	corkage       
level=4  	child=1  	corncrake     	/	cornemuse     	/	cornetto      	/	cornflakes    
level=4  	child=2  	cornloft      	/	cornstarch    	/	cornu         	/	cornual       
level=4  	child=3  	corolla       	/	corollate     	/	corolliform   	/	coronate      
level=4  	child=4  	coroner       	/	corp          	/	corpman       	/	corposant     
level=3  	child=2  	corrasive     	/	corvee        	/	cosmographic  	/	cotemporaneous
level=4  	child=0  	corpselike    	/	corpulence    	/	corrade       	/	corrasion     
level=4  	child=1  	corrida       	/	corridor      	/	corrigendum   	/	corroborator  
level=4  	child=2  	corvette      	/	corvus        	/	cosmic        	/	cosmism       
level=4  	child=3  	cosmonette    	/	cosovereignty 	/	cossack       	/	cossette      
level=4  	child=4  	cotidal       	/	cottonize     	/	cottonseed    	/	cotyloid      
level=3  	child=3  	counterappeal 	/	counterdeed   	/	counterfeiting	/	counterpose   
level=4  	child=0  	coulter       	/	countability  	/	countdown     	/	counteraccusation
level=4  	child=1  	counterattraction	/	counterblow   	/	countercoup   	/	counterdeclaration
level=4  	child=2  	counterdrive  	/	counterdrug   	/	counterevidence	/	counterexample
level=4  	child=3  	counterflow   	/	counterglow   	/	countermovement	/	counterpiston 
level=4  	child=4  	counterpressure	/	counterpropaganda	/	counterproposal	/	counterpull   
level=3  	child=4  	counterterror 	/	countless     	/	couteau       	/	cowardly      
level=4  	child=0  	counterrevolution	/	countersea    	/	counterspy    	/	countertendency
level=4  	child=1  	counterthrust 	/	countertide   	/	counterweigh  	/	counting      
level=4  	child=2  	countryroad   	/	countrywide   	/	county        	/	courageously  
level=4  	child=3  	covent        	/	coverage      	/	coverer       	/	covering      
level=4  	child=4  	cowgirl       	/	cowheel       	/	cowherd       	/	cowled        
level=2  	child=5  	crawly        	/	crescendo     	/	crossbowman   	/	cryopump      	/	cubit         	/	cuneal        	/	curtainfall   
level=3  	child=0  	crabhole      	/	craftiness    	/	craniad       	/	crashworthy   
level=4  	child=0  	coxy          	/	cozen         	/	crabbery      	/	crabgrass     
level=4  	child=1  	crabman       	/	crackless     	/	cracksman     	/	craftily      
level=4  	child=2  	crag          	/	cram          	/	cramoisy      	/	crane         
level=4  	child=3  	craniate      	/	cranked       	/	crapy         	/	crashworthiness
level=4  	child=4  	crassamentum  	/	crater        	/	craterwall    	/	craving       
level=3  	child=1  	creatinuria   	/	creditability 	/	creeper       	/	crenature     
level=4  	child=0  	crayonist     	/	craze         	/	creamometer   	/	created       
level=4  	child=1  	creationary   	/	creative      	/	credence      	/	credibility   
level=4  	child=2  	creditable    	/	creditor      	/	credulous     	/	creed         
level=4  	child=3  	creese        	/	cremains      	/	cremation     	/	crenation     
level=4  	child=4  	crenelet      	/	creophagous   	/	creophagy     	/	crepehanger   
level=3  	child=2  	creviced      	/	criminalistics	/	croaky        	/	crookback     
level=4  	child=0  	cressida      	/	cretinous     	/	cretonne      	/	crevette      
level=4  	child=1  	cribble       	/	cribwork      	/	cricoid       	/	crikey        
level=4  	child=2  	criminological	/	crinoidea     	/	crispin       	/	critique      
level=4  	child=3  	crocked       	/	crocodilian   	/	cromlech      	/	cronyism      
level=4  	child=4  	crool         	/	crossarm      	/	crossbedded   	/	crossbow      
level=3  	child=3  	crossword     	/	crud          	/	cruor         	/	cryogenic     
level=4  	child=0  	crosslet      	/	crossrail     	/	crosstab      	/	crosstie      
level=4  	child=1  	crossyard     	/	crownland     	/	crozier       	/	cruciform     
level=4  	child=2  	cruet         	/	cruiser       	/	cruising      	/	crummy        
level=4  	child=3  	cruse         	/	crushing      	/	crux          	/	cryochemistry 
level=4  	child=4  	cryogenics    	/	cryolite      	/	cryophyte     	/	cryoprotective
level=3  	child=4  	cryptogram    	/	crystallitis  	/	crystallography	/	cubature      
level=4  	child=0  	cryosurgery   	/	cryotherapy   	/	cryptoclastic 	/	cryptogam     
level=4  	child=1  	cryptosystem  	/	crystalline   	/	crystallite   	/	crystallitic  
level=4  	child=2  	crystallizability	/	crystallizable	/	crystallization	/	crystallize   
level=4  	child=3  	crytic        	/	ctenidium     	/	ctenophore    	/	cubanize      
level=4  	child=4  	cubby         	/	cubicle       	/	cubiform      	/	cubism        
level=3  	child=5  	cuffy         	/	culminate     	/	cultural      	/	cumulative    
level=4  	child=0  	cuchifrito    	/	cuculliform   	/	cucumiform    	/	cuddle        
level=4  	child=1  	culicid       	/	culicine      	/	cull          	/	cullet        
level=4  	child=2  	culmination   	/	culottes      	/	culprit       	/	cultch        
level=4  	child=3  	culvert       	/	cumber        	/	cumquat       	/	cumulation    
level=4  	child=4  	cumulocirrus  	/	cumulonimbus  	/	cumulostratus 	/	cumulous      
level=3  	child=6  	cupola        	/	curb          	/	curiously     	/	curricula     
level=4  	child=0  	cuneate       	/	cuneatic      	/	cunner        	/	cupful        
level=4  	child=1  	cupriferous   	/	cupronickel   	/	cuprum        	/	curatorial    
level=4  	child=2  	curculio      	/	curdle        	/	curial        	/	curiosity     
level=4  	child=3  	curlew        	/	curlpaper     	/	curlycue      	/	currency      
level=4  	child=4  	curricular    	/	curriculum    	/	cursor        	/	curt          
level=3  	child=7  	cushat        	/	customarily   	/	cuticular     	/	cutty         
level=4  	child=0  	curtana       	/	curviform     	/	curving       	/	curvous       
level=4  	child=1  	cuspid        	/	cuspidor      	/	custodian     	/	custody       
level=4  	child=2  	customer      	/	customhouse   	/	cuticle       	/	cuticolor     
level=4  	child=3  	cutlery       	/	cuttable      	/	cuttie        	/	cuttloefish   
level=4  	child=4  	cyaneous      	/	cyanogen      	/	cyanogenetic  	/	cyanogenic    	/	cybernatic    	/	cybernation   	/	cybernetic    	/	cybernetical  
